GeneIdentifier	Start_exon_1	Read_QNAME	Read_START
AT1G16340	5590658	HWI-1KL168:41:H7GWJADXX:2:2202:13523:56131	5720
AT1G16340	5590658	HWI-1KL168:41:H7GWJADXX:1:2213:2611:83989	5720
AT1G16380	5601367	HWI-1KL168:41:H7GWJADXX:1:2210:11028:45295	5729
AT1G16380	5601367	HWI-1KL168:41:H7GWJADXX:2:1213:2502:92728	5730
AT1G16380	5601367	HWI-1KL168:41:H7GWJADXX:1:2103:6867:40175	5730
AT1G16380	5601367	HWI-1KL168:41:H7GWJADXX:1:2110:10200:82615	5730
AT1G02630	562598	HWI-1KL168:41:H7GWJADXX:2:2108:15584:16129	5745
AT1G02630	562598	HWI-1KL168:41:H7GWJADXX:1:2108:20983:62587	5747
AT1G02630	562598	HWI-1KL168:41:H7GWJADXX:1:2111:10032:37836	5749
AT1G02630	562598	HWI-1KL168:41:H7GWJADXX:1:2115:19631:41822	5749
AT1G02630	562598	HWI-1KL168:41:H7GWJADXX:2:2103:16370:47185	5749
AT1G02630	562598	HWI-1KL168:41:H7GWJADXX:2:2113:3148:51165	5749
AT1G02630	562598	HWI-1KL168:41:H7GWJADXX:2:1104:5173:9150	5749
AT1G02630	562598	HWI-1KL168:41:H7GWJADXX:2:1201:16860:98631	5749
AT1G02630	562598	HWI-1KL168:41:H7GWJADXX:2:1206:4541:53238	5749
AT1G02630	562598	HWI-1KL168:41:H7GWJADXX:1:1203:13649:27465	5749
AT1G02630	562598	HWI-1KL168:41:H7GWJADXX:1:1211:16061:33458	5749
AT1G02630	562598	HWI-1KL168:41:H7GWJADXX:1:1212:10100:79870	5749
AT1G02630	562598	HWI-1KL168:41:H7GWJADXX:2:1107:10323:9888	5753
AT1G16480	5628656	HWI-1KL168:41:H7GWJADXX:1:1109:5935:56889	5758
AT1G16570	5673600	HWI-1KL168:41:H7GWJADXX:1:1108:8638:74374	5801
AT1G17500	6017808	HWI-1KL168:41:H7GWJADXX:1:2102:9979:34674	5889
AT1G01120	59215	HWI-1KL168:41:H7GWJADXX:2:1111:8064:47196	5896
AT1G02750	602489	HWI-1KL168:41:H7GWJADXX:1:2111:21123:57867	5901
AT1G02750	602489	HWI-1KL168:41:H7GWJADXX:1:2105:1937:62373	5902
AT1G02750	602489	HWI-1KL168:41:H7GWJADXX:2:2211:11316:46338	5903
AT1G17750	6106323	HWI-1KL168:41:H7GWJADXX:2:2107:8544:78087	5980
AT1G17780	6123567	HWI-1KL168:41:H7GWJADXX:1:2101:1332:34852	5995
AT1G01120	59215	HWI-1KL168:41:H7GWJADXX:2:2206:11605:38689	6019
AT1G17950	6177481	HWI-1KL168:41:H7GWJADXX:2:2211:20150:52958	6049
AT1G02810	618061	HWI-1KL168:41:H7GWJADXX:2:1112:20098:95839	6069
AT1G02810	618061	HWI-1KL168:41:H7GWJADXX:1:2104:1145:40882	6072
AT1G02813	620678	HWI-1KL168:41:H7GWJADXX:1:2211:4673:80380	6082
AT1G02730	598657	HWI-1KL168:41:H7GWJADXX:1:1216:16448:80049	6100
AT1G02730	598657	HWI-1KL168:41:H7GWJADXX:1:2211:11614:16769	6106
AT1G02730	598657	HWI-1KL168:41:H7GWJADXX:2:2211:9785:83367	6107
AT1G18130	6235895	HWI-1KL168:41:H7GWJADXX:2:1204:2913:62123	6108
AT1G02730	598657	HWI-1KL168:41:H7GWJADXX:2:1110:8403:53745	6110
AT1G02730	598657	HWI-1KL168:41:H7GWJADXX:1:1108:12793:32558	6112
AT1G17450	5997033	HWI-1KL168:41:H7GWJADXX:2:2213:6744:77481	6123
AT1G02850	630374	HWI-1KL168:41:H7GWJADXX:1:2211:13725:97287	6176
AT1G01130	63811	HWI-1KL168:41:H7GWJADXX:1:1106:9619:76411	6363
AT1G01130	63811	HWI-1KL168:41:H7GWJADXX:2:2205:5818:46578	6399
AT1G01130	63811	HWI-1KL168:41:H7GWJADXX:1:2208:4737:86468	6434
AT1G01130	63811	HWI-1KL168:41:H7GWJADXX:2:2104:18785:38922	6434
AT1G19010	6565494	HWI-1KL168:41:H7GWJADXX:2:2101:3997:34598	6436
AT1G19100	6594883	HWI-1KL168:41:H7GWJADXX:2:1216:2298:91415	6469
AT1G19180	6621777	HWI-1KL168:41:H7GWJADXX:1:2102:12814:78485	6493
AT1G01130	63811	HWI-1KL168:41:H7GWJADXX:1:1207:20140:12433	6501
AT1G19230	6643942	HWI-1KL168:41:H7GWJADXX:1:1115:18703:15422	6514
AT1G02952	665354	HWI-1KL168:41:H7GWJADXX:1:2106:14420:2591	6526
AT1G05503	6718602	HWI-1KL168:41:H7GWJADXX:2:2104:11126:96099	6589
AT1G02980	677360	HWI-1KL168:41:H7GWJADXX:1:2207:1456:3415	6657
AT1G02980	677360	HWI-1KL168:41:H7GWJADXX:2:2102:21296:43062	6657
AT1G01140	67774	HWI-1KL168:41:H7GWJADXX:2:1102:9700:73890	6659
AT1G19950	6924091	HWI-1KL168:41:H7GWJADXX:1:2108:9067:66143	6795
AT1G19950	6924091	HWI-1KL168:41:H7GWJADXX:1:2206:10375:80888	6795
AT1G19950	6924091	HWI-1KL168:41:H7GWJADXX:1:2114:5983:65464	6795
AT1G19950	6924091	HWI-1KL168:41:H7GWJADXX:2:2206:8225:36973	6795
AT1G03010	693190	HWI-1KL168:41:H7GWJADXX:1:2105:9189:23647	6818
AT1G03010	693190	HWI-1KL168:41:H7GWJADXX:2:1113:9331:59937	6819
AT1G03010	693190	HWI-1KL168:41:H7GWJADXX:2:2212:8372:71413	6826
AT1G20090	6966842	HWI-1KL168:41:H7GWJADXX:2:2210:8690:72435	6838
AT1G20090	6966842	HWI-1KL168:41:H7GWJADXX:2:1201:7244:5724	6838
AT1G01140	67774	HWI-1KL168:41:H7GWJADXX:1:1110:18921:36501	6838
AT1G01140	67774	HWI-1KL168:41:H7GWJADXX:2:1107:15387:11126	6839
AT1G20132	6981264	HWI-1KL168:41:H7GWJADXX:2:1205:9408:27445	6852
AT1G20132	6981264	HWI-1KL168:41:H7GWJADXX:2:1205:9401:27456	6852
AT1G20180	6996176	HWI-1KL168:41:H7GWJADXX:1:1103:4588:16836	6867
AT1G20180	6996176	HWI-1KL168:41:H7GWJADXX:1:1109:6095:63089	6867
AT1G01140	67774	HWI-1KL168:41:H7GWJADXX:2:1106:8164:51369	6867
AT1G01140	67774	HWI-1KL168:41:H7GWJADXX:1:1212:20768:70261	6867
AT1G01140	67774	HWI-1KL168:41:H7GWJADXX:1:1209:8877:43636	6868
AT1G19960	6927736	MISEQ:81:000000000-A0RAN:1:1109:15017:12591	6869
